작성일,종목명,종목코드,제목,적정가격,평가의견,작성자,작성기관,세부내용
2020-07-31,삼성전자,005930,3분기까지 실적 개선세 유지,"73,000",Buy,김운호,IBK투자증권,"삼성전자(005930)3분기까지 실적 개선세 유지2분기 반도체가 선전, 1회성 수익 효과, 가전도 선방 반도체: 흐림, 디스플레이: 맑음, 모바일: 맑음"
2020-07-20,삼성전자,005930,TSMC만 좋을 리가 없다,"66,000",Buy,"김경민,김록호",하나금융투자,"삼성전자(005930)TSMC만 좋을 리가 없다목표주가 61,000원에서 66,000원으로 상향 조정 3Q20 영업이익 9.7조 원 상향 조정 근거는 미드엔드 스마트폰"
2020-07-14,삼성전자,005930,2 분기 기대 이상 일회성 이익,"65,000",Buy,김운호,IBK투자증권,삼성전자(005930)2 분기 기대 이상 . 일회성 이익2분기 기대 이상 . 일회성 이익
2020-07-08,삼성전자,005930,우려가 과도한 구간에서 오는 기회,"66,000",Buy,최영산,이베스트증권,삼성전자(005930)우려가 과도한 구간에서 오는 기회2분기 잠정 실적 발표 : 시장의 눈은 3 분기로 하반기 메모리 대형주들의 주도주 복귀를 예상 : CSP 의 재고 축소 도래
2020-07-08,삼성전자,005930,2Q20 Quick Review 코로나 역풍을 극복한 서프라이즈,"64,000",Buy,이승우,유진투자증권,"삼성전자(005930)2Q20 Quick Review 코로나 역풍을 극복한 서프라이즈 2분기 잠정실적: 매출 52조원, 영업이익 8.1조원  3분기 영업이익은 8.6조원, 연간 영업이익은 31.9조원 예상"
2020-07-08,삼성전자,005930,차별화는 Foldable로 이룬다,"64,000",Buy,"노근창,박찬호",현대차투자증권,삼성전자(005930)차별화는 Foldable로 이룬다차별화는 Foldable로 이룬다
2020-07-08,삼성전자,005930,2 Q20 잠정실적 코멘트 외형만 어닝 서프라이즈,"67,000",Buy,이순학,한화투자증권,삼성전자(005930)2 Q20 잠정실적 코멘트 – 외형만 어닝 서프라이즈2Q20 잠정실적 코멘트 – 외형만 어닝 서프라이즈
2020-07-08,삼성전자,005930,일회성이익 제외 시 추정치 부합,"68,000",Buy,이수빈,대신증권,"삼성전자(005930)일회성이익 제외 시, 추정치 부합일회성이익 제외 시, 추정치 부합"
2020-07-08,삼성전자,005930,2Q20P 본업회복과 일회성의 하모니,"66,000",Buy,김선우,메리츠종금증권,삼성전자(005930)2Q20P – 본업회복과 일회성의 하모니2Q20P – 본업회복과 일회성의 하모니
2020-07-08,삼성전자,005930,뒤섞여 있는 모멘텀,"65,000",Buy,박유악,키움증권,"삼성전자(005930)뒤섞여 있는 모멘텀2Q20 영업이익 8.1조원, 기대치 상회 3Q20 영업이익 9.4조원 전망"
2020-07-08,삼성전자,005930,DRAM이 불안할 때 상대적 선호,"61,000",Buy,"김경민,김록호",하나금융투자,"삼성전자(005930)DRAM이 불안할 때, 상대적 선호·삼성전자는 7/7 (화) 오전, 2Q20 잠정실적 발표. 당일 주가 2.9% 하락. 6/15에 주가가 5만원을 하회한 이후 잠정 실적발표 전일까지 10% 상승해 단기적으로 차익 실현 때문에 주가가 조정 받음"
2020-07-03,삼성전자,005930,2분기 기대 이상,"65,000",Buy,김운호,IBK투자증권,"삼성전자(005930)2분기, 기대 이상2분기 반도체가 선전, 보상금은 덤 반도체: 맑음, 디스플레이: 비, 모바일: 비"
2020-07-02,삼성전자,005930,2분기 영업이익 7조원 무선 가전 상향 조정,"68,000",Buy,이수빈,대신증권,"삼성전자(005930)2분기 영업이익 7조원, 무선/가전 상향 조정2분기 영업이익 7조원, 무선/가전 상향 조정"
2020-07-02,삼성전자,005930,기술로 COVID 19를 넘어서다,"64,000",Buy,"노근창,박찬호",현대차투자증권,삼성전자(005930)기술로 COVID-19를 넘어서다기술로 COVID-19를 넘어서다
2020-07-01,삼성전자,005930,2Q20 영업이익 전망치 상향,"67,000",Buy,송명섭,하이투자증권,삼성전자(005930)2Q20 영업이익 전망치 상향2Q20 영업이익 전망치를 6.8조원으로 신규 전망
2020-06-23,삼성전자,005930,2Q 영업이익 6조원대 중반 예상,"64,000",Buy,이승우,유진투자증권,"삼성전자(005930)2Q 영업이익 6조원대 중반 예상 2분기 예상: 매출 52.4조원, 영업이익 6.4조원  3분기 영업이익은 9조원대로 더욱 개선될 전망"
2020-06-22,삼성전자,005930,,"68,000",Buy,이수빈,대신증권,삼성전자(005930)삼성전자(005930)
2020-06-18,RFHIC,218410,삼성전자가 하반기 정상화 된다고 보면 적극 매수할 시점,"50,000",Buy,"김홍식,이재서",하나금융투자,"RFHIC(218410)삼성전자가 하반기 정상화 된다고 보면 적극 매수할 시점매수/목표가 5만원 유지, 빨리 가을 이후로 시각 돌려야 2분기 적자 예상, 하지만 하반기부터 이익 급성장 전망"
2020-06-16,삼성전자,005930,2 분기 최저점 통과중 하반기 본격 회복,"68,000",Buy,김영우,SK증권,"삼성전자(005930)2 분기 최저점 통과중 , 하반기 본격 회복2 분기 최저점 통과중 , 하반기 본격 회복"
2020-06-16,삼성전자,005930,이제부터 본격적으로 반등할 타이밍,"67,000",Buy,이순학,한화투자증권,삼성전자(005930)이제부터 본격적으로 반등할 타이밍2분기 영업이익 6 .1 조 원 예상 3분기 본격적인 실적 회복 기대
2020-06-15,삼성전자,005930,2분기 이익은 하향 3분기 이익 상향,"68,000",Buy,이수빈,대신증권,"삼성전자(005930)2분기 이익은 하향, 3분기 이익 상향2분기 이익은 하향, 3분기 이익 상향"
2020-06-05,삼성전자,005930,하반기 디램 시장은 판매자 우위로 반전 예상,"67,000",Buy,"이순학,김준환",한화투자증권,삼성전자(005930)하반기 디램 시장은 판매자 우위로 반전 예상하반기 디램 시장은 판매자 우위로 반전 예상
2020-06-04,삼성전자,005930,2분기 3분기,"61,000",Buy,"김경민,김록호",하나금융투자,"삼성전자(005930)2분기 ↓, 3분기 ↑↑↑2Q20 영업이익 추정치를 6.5조 원에서 5.7조 원으로 하향 조정 연간 영업이익 추정치 30.1조 원 전망치 유지"
2020-06-02,삼성전자,005930,분기실적과가장동행하는회사,"64,000",Buy,김선우,메리츠종금증권,삼성전자(005930)분기실적과가장동행하는회사분기실적과가장동행하는회사
2020-06-01,삼성전자,005930,메모리 업황 둔화 vs IM과 DP는 회복,"62,000",Buy,박유악,키움증권,삼성전자(005930)메모리 업황 둔화 vs. IM과 DP는 회복메모리 업황 둔화 vs. IM과 DP는 회복
2020-05-25,삼성전자,005930,여전히 남아있는 하반기 회복 가능성,"67,000",Buy,송명섭,하이투자증권,삼성전자(005930)여전히 남아있는 하반기 회복 가능성여전히 남아있는 하반기 회복 가능성
2020-05-25,삼성전자,005930,공급과 수요 변화가 동시에,"68,000",Buy,"이수빈,박강호",대신증권,삼성전자(005930)공급과 수요 변화가 동시에공급과 수요 변화가 동시에
2020-05-22,삼성전자,005930,평택 EUV 파운드리 투자,"60,000",Buy,이승우,유진투자증권,"삼성전자(005930)평택 EUV 파운드리 투자 What’s New 평택 2기 라인인 P2와 V2에 20~30K 규모의 파운드리 라인 투자 결정. 총 투자 규모는 8~9조원 수준으로 예상. 주로 EUV 5나노 이하 공정이 적용될 예정이며, 양산은 2021년 하반기 이후에 가능할 전망."
2020-05-21,삼성전자,005930,2 분기 중기 최저점 통과중 저점 매수 전략의 적기가 다가왔다,"68,000",Buy,김영우,SK증권,"삼성전자(005930)2 분기 중기 최저점 통과중 , 저점 매수 전략의 적기가 다가왔다2 분기 중기 최저점 통과중 , 저점 매수 전략의 적기가 다가왔다"
2020-05-20,두산테스나,131970,테스나 CIS 강자는 TSMC X 삼성전자 O,0,NotRated,"김경민, 김주연",하나금융투자,"테스나(131970)CIS 강자는 TSMC(X), 삼성전자(O)1분기 매출 320억 원, 영업이익 79억 원으로 시장 기대치 부합 2분기에도 카메라 이미지 센서 매출은 성장세 유지"
2020-05-14,삼성전자,005930,NAND 진검 승부,"60,000",Buy,리서치센터,키움증권,삼성전자(005930)NAND 진검 승부NAND 진검 승부
2020-05-14,삼성전자,005930,언택트 시대로의 진입은 삼성에 좋은 기회가 될 것,"60,000",Buy,이승우,유진투자증권,"삼성전자(005930)언택트 시대로의 진입은 삼성에 좋은 기회가 될 것 2분기 실적은 둔화될 것으로 예상되지만,  2020년 실적은 2019년 대비 개선될 것"
2020-05-07,삼성전자,005930,목표주가를 그대로,"61,000",Buy,"김경민, 김록호",하나금융투자,"삼성전자(005930)목표주가를 그대로영업이익 추정치를 30조 원으로 하향 조정하지만 TP 61,000원 유지 전사 영업이익은 2분기 바닥 통과해 3분기 QoQ 기준 회복"
2020-05-04,삼성전자,005930,걱정되는 2분기,"62,000",Buy,김운호,IBK투자증권,삼성전자(005930)걱정되는 2분기걱정되는 2분기
2020-05-04,삼성전자,005930,세트 수요 감소는 모두가 아는 사실 서버만 좋으면 된다,"60,000",Buy,이순학,한화투자증권,"삼성전자(005930)세트 수요 감소는 모두가 아는 사실 , 서버만 좋으면 된다1분기 반도체와 IM 부문 선방 2분기 수요 불확실성 극대화"
2020-05-04,삼성전자,005930,1 분기 실적 불확실성의 무게,"70,000",Buy,황민성,삼성증권,삼성전자(005930)삼성전자 1 분기 실적 : 불확실성의 무게삼성전자 1 분기 실적 : 불확실성의 무게
2020-05-04,삼성전자,005930,3분기 스마트폰 수요 회복 강도 주목,"64,000",Buy,"노근창, 박찬호",현대차투자증권,삼성전자(005930)3분기 스마트폰 수요 회복 강도 주목3분기 스마트폰 수요 회복 강도 주목
2020-05-04,삼성전자,005930,횡보구간 막바지,"64,000",Buy,김선우,메리츠종금증권,삼성전자(005930)횡보구간 막바지횡보구간 막바지
2020-05-04,삼성전자,005930,수요 불확실성 해소를 기대하며,"60,000",Buy,박유악,키움증권,"삼성전자(005930)수요 불확실성 해소를 기대하며1Q20 사업부문별 실적, 당사 추정치에 대체로 부합 2Q20 영업이익 6.6조원 전망, 기존 예상 대비는 부진"
2020-05-04,삼성전자,005930,보수적 가이던스 제시했으나 장기적으로는 긍정적,"60,000",Buy,이승우,유진투자증권,"삼성전자(005930)보수적 가이던스 제시했으나, 장기적으로는 긍정적 1Q Review: 영업이익 6.45조원, 불확실성에도 선전  2Q 전망: 영업이익 6.2조원으로 감익 예상"
2020-05-04,삼성전자,005930,재고 감소와 수급을 보자,"68,000",Buy,이수빈,대신증권,삼성전자(005930)재고 감소와 수급을 보자재고 감소와 수급을 보자
2020-05-04,삼성전자,005930,아직 남아있는 하반기 회복 가능성,"67,000",Buy,송명섭,하이투자증권,"삼성전자(005930)아직 남아있는 하반기 회복 가능성2Q 중 미국, 유럽에서 코로나19 확산이 크게 둔화된다면..."
2020-05-04,삼성전자,005930,반영된 불확실성 결국 도래할 사이클,"62,000",Buy,최영산,이베스트증권,"삼성전자(005930)반영된 불확실성, 결국 도래할 사이클1분기 실적 review: 흔들림 없는 본업 2H20: 1)2021 년을 선반영 , 2) 폴더블 본격화 , 3) 파운드리 5nm 양산"
2020-05-04,삼성전자,005930,하 반기 에 도 메 모리 업 황 개 선 지 속 될 전 망,"72,000",Buy,"이재윤, 백길현",유안타증권,삼성전자(005930)하 반기 에 도 메 모리 업 황 개 선 지 속 될 전 망1Q 20 사업부별 실적 발표 2Q 20 영 업이익 6 조 원 전 망
2020-05-04,삼성전자,005930,컨콜 음미,"61,000",Buy,"김경민, 김주연",하나금융투자,삼성전자(005930)컨콜 음미(吟味)· 4/29 실적 컨콜 이후 주가는 0.20% 하락 마감. Management comment가 보수적이었는데 주가는 양호한 수준 마감 · COVID-19 발발 이후 메모리 반도체의 전방 수요가 견조하다는 것을 재확인할 수 있었기 때문
2020-04-14,삼성전자,005930,1 분기 기대 이상 반도체가 변수,"62,000",Buy,김운호,IBK투자증권,삼성전자(005930)1 분기 기대 이상 . 반도체가 변수1분기 기대 이상 . 반도체가 변수
2020-04-13,삼성전자,005930,세트 수요 약세,"68,000",Buy,이수빈,대신증권,삼성전자(005930)세트 수요 약세세트 수요 약세
2020-04-08,삼성전자,005930,1Q20 Quick Review 서버용 반도체가 버팀목,"60,000",Buy,이승우,유진투자증권,"삼성전자(005930)1Q20 Quick Review 서버용 반도체가 버팀목 1분기 잠정실적: 매출 55조원, 영업이익 6.4조원  2분기 영업이익은 7.6조원 (일회성 포함) 예상"
2020-04-08,삼성전자,005930,1 분기 잠정실적 관건은 하반기,"70,000",Buy,황민성,삼성증권,삼성전자(005930)1 분기 잠정실적 관건은 하반기1 분기 잠정실적 관건은 하반기
2020-04-08,삼성전자,005930,견조한 반도체와 모바일,"68,000",Buy,이수빈,대신증권,삼성전자(005930)견조한 반도체와 모바일견조한 반도체와 모바일
2020-04-08,삼성전자,005930,1Q20 잠정실적 코멘트 2 분기 세트 수요 우려되나 반도체가 이를 상쇄,"60,000",Buy,이순학,한화투자증권,"삼성전자(005930)1Q20 잠정실적 코멘트 – 2 분기 세트 수요 우려되나 , 반도체가 이를 상쇄■1 분기 실적 리뷰 ■2 분기 전망 및 주가 흐름"
2020-04-08,삼성전자,005930,기대감과 우려가 상존하는 2분기,"60,000",Buy,박유악,키움증권,"삼성전자(005930)기대감과 우려가 상존하는 2분기1Q20 영업이익 6.4조원 잠정 발표 2Q20 영업이익 7.0조원 전망, 기존 예상 대비는 부진"
2020-04-08,삼성전자,005930,더 큰 기회가 다가온다,"64,000",Buy,"노근창, 박찬호",현대차투자증권,삼성전자(005930)더 큰 기회가 다가온다더 큰 기회가 다가온다
2020-04-08,삼성전자,005930,2Q20 영업이익 7 2조원 전망,"67,000",Buy,송명섭,하이투자증권,삼성전자(005930)2Q20 영업이익 7.2조원 전망코로나 19 영향을 반영하여 목표주가를 소폭 하향하나 매수 투자의견은 유지 예상을 상회한 1Q20 실적
2020-04-08,삼성전자,005930,핵심은 Q,"62,000",Buy,최영산,이베스트증권,"삼성전자(005930)핵심은 Q1분기 서프라이즈 , 반도체가 견인 2분기 핵심은 결국 수요의 회복"
2020-04-08,삼성전자,005930,IM 실적 우려 상존,"61,000",Buy,"김경민, 김록호",하나금융투자,삼성전자(005930)IM 실적 우려 상존(尙存)IM 실적 우려 상존(尙存)
2020-04-07,삼성전자,005930,수요 둔화 불구 구조적 개선세 지속,0,-,김선우,메리츠종금증권,"삼성전자(005930)수요 둔화 불구, 구조적 개선세 지속낮아진 시장 눈높이를 상회한 1Q20 실적"
2020-04-07,삼성전자,005930,파종의 계절,"62,000",Buy,김운호,IBK투자증권,삼성전자(005930)파종의 계절Sub Prime과 COVID 19 는 다를 것 COVID 19 영향 : 영업이익 35.1 조 원에서 30.1 조원으로 하향
2020-04-06,삼성전자,005930,COVID19 여파로 연간 스마트폰 출하량 2 5 억대,"72,000",Buy,"이재윤, 백길현",유안타증권,삼성전자(005930)'COVID19' 여파로 연간 스마트폰 출하량 2.5 억대올해 연 간 삼 성전자 스 마트폰 출 하량 2.5 억 대 (YoY 1 2 %) 전 망 메모리 견 조 : Online Activity 급 증으로 서버 및 PC 수 요 는 강 세 지 속
